Time,counts
2021-04-20 20:00:00,38.56572679553725
2021-04-20 20:01:00,109.58178048209102
2021-04-20 20:02:00,50.578230523008315
2021-04-20 20:03:00,48.00610221111227
2021-04-20 20:04:00,39.54052112434749
2021-04-20 20:05:00,10.962779983979424
2021-04-20 20:06:00,23.159334056051758
2021-04-20 20:07:00,7.52899972823947
2021-04-20 20:08:00,9.363155349737523
2021-04-20 20:09:00,9.293077245830666
2021-04-20 20:10:00,40.397269409265995
2021-04-20 20:11:00,101.59946445625668
2021-04-20 20:12:00,4.712256523717371
2021-04-20 20:13:00,117.39078704311586
2021-04-20 20:14:00,124.46964161511991
2021-04-20 20:15:00,97.42581404581134
2021-04-20 20:16:00,125.24589799298316
2021-04-20 20:17:00,116.08234988233416
2021-04-20 20:18:00,138.93844857367702
2021-04-20 20:19:00,5.760832728486272
2021-04-20 20:20:00,2.036499950531506
2021-04-20 20:21:00,2.169962297225565
2021-04-20 20:22:00,2.9279768340417935
2021-04-20 20:23:00,5.1158134395189405
2021-04-20 20:24:00,18.12991817796412
2021-04-20 20:25:00,22.096823464827423
2021-04-20 20:26:00,168.43049596413945
2021-04-20 20:27:00,231.8943300175566
2021-04-20 20:28:00,328.6310426746714
2021-04-20 20:29:00,337.4314108790556
2021-04-20 20:30:00,440.99156589228625
2021-04-20 20:31:00,211.0504862503912
2021-04-20 20:32:00,112.38476577557336
2021-04-20 20:33:00,177.7396789316005
2021-04-20 20:34:00,292.9596162012996
2021-04-20 20:35:00,310.9588510270015
2021-04-20 20:36:00,289.5107988611188
2021-04-20 20:37:00,169.69274592298524
2021-04-20 20:38:00,147.56083189622618
2021-04-20 20:39:00,146.56996421014816
2021-04-20 20:40:00,342.4693057789155
2021-04-20 20:41:00,236.95752588040887
2021-04-20 20:42:00,204.32924808167755
2021-04-20 20:43:00,353.8646459943314
2021-04-20 20:44:00,248.38674881318025
2021-04-20 20:45:00,145.61546913490167
2021-04-20 20:46:00,178.41238916757578
2021-04-20 20:47:00,48.9120850075091
2021-04-20 20:48:00,39.64250903760638
2021-04-20 20:49:00,75.59415154069772
2021-04-20 20:50:00,22.83832624110087
2021-04-20 20:51:00,73.75572458280635
2021-04-20 20:52:00,183.42063003315508
2021-04-20 20:53:00,239.18627612474643
2021-04-20 20:54:00,166.40710990271043
2021-04-20 20:55:00,83.88167348679272
2021-04-20 20:56:00,44.89683321303485
2021-04-20 20:57:00,98.47823032310522
2021-04-20 20:58:00,44.39495077989745
2021-04-20 20:59:00,80.04393160118437
2021-04-20 21:00:00,28.7192835749923
2021-04-20 21:01:00,26.892079224837588
2021-04-20 21:02:00,43.41454041117982
2021-04-20 21:03:00,4.670178179299057
2021-04-20 21:04:00,69.07549331607002
2021-04-20 21:05:00,75.69685040533662
2021-04-20 21:06:00,35.6530305176522
2021-04-20 21:07:00,62.45780645121589
2021-04-20 21:08:00,100.90309942353983
2021-04-20 21:09:00,102.5220045428882
2021-04-20 21:10:00,88.95312680168354
2021-04-20 21:11:00,30.13742226710544
2021-04-20 21:12:00,22.447806892371844
2021-04-20 21:13:00,7.345504076496267
2021-04-20 21:14:00,7.192123006664362
2021-04-20 21:15:00,40.553460101132025
2021-04-20 21:16:00,49.575020795703296
2021-04-20 21:17:00,7.737929128588691
2021-04-20 21:18:00,3.702037001919013
2021-04-20 21:19:00,2.906897459724564
2021-04-20 21:20:00,5.244706348113833
2021-04-20 21:21:00,35.535021555568264
2021-04-20 21:22:00,6.277130493503535
2021-04-20 21:23:00,58.481078225226184
2021-04-20 21:24:00,28.416003151984313
2021-04-20 21:25:00,19.245880146106522
2021-04-20 21:26:00,18.064067112356042
2021-04-20 21:27:00,17.416451064715247
2021-04-20 21:28:00,22.235229071898942
2021-04-20 21:29:00,19.680133971609624
2021-04-20 21:30:00,6.80264564739947
2021-04-20 21:31:00,2.6936765290817757
2021-04-20 21:32:00,9.08371137572699
2021-04-20 21:33:00,2.9730329349416063
2021-04-20 21:34:00,3.7442061408999936
2021-04-20 21:35:00,4.075030583847942
2021-04-20 21:36:00,4.765697443527178
2021-04-20 21:37:00,15.713595831766296
2021-04-20 21:38:00,5.577175655001968
2021-04-20 21:39:00,23.644032619034448
2021-04-20 21:40:00,7.404379909806052
2021-04-20 21:41:00,4.138683980826126
2021-04-20 21:42:00,4.26934335576266
2021-04-20 21:43:00,11.553544802903644
2021-04-20 21:44:00,30.972275193612866
2021-04-20 21:45:00,4.005368481787687
2021-04-20 21:46:00,4.984881788354437
2021-04-20 21:47:00,58.4648864947957
2021-04-20 21:48:00,138.1939858985307
2021-04-20 21:49:00,221.6211112938842
2021-04-20 21:50:00,199.30032037044614
2021-04-20 21:51:00,95.58608155143943
2021-04-20 21:52:00,55.84736603465534
2021-04-20 21:53:00,150.65278410738983
2021-04-20 21:54:00,166.3589196318181
2021-04-20 21:55:00,386.22360376672395
2021-04-20 21:56:00,171.69532165660596
2021-04-20 21:57:00,150.76844701123613
2021-04-20 21:58:00,154.55330766287247
2021-04-20 21:59:00,118.18842352229743
2021-04-20 22:00:00,303.19877425526147
2021-04-20 22:01:00,32.44777882598934
2021-04-20 22:02:00,27.82202330506562
2021-04-20 22:03:00,20.571012340997477
2021-04-20 22:04:00,12.265134620769773
2021-04-20 22:05:00,11.856322939826915
2021-04-20 22:06:00,13.624770775210692
2021-04-20 22:07:00,20.489335757257702
2021-04-20 22:08:00,16.287420244876266
2021-04-20 22:09:00,15.504411141671525
2021-04-20 22:10:00,35.329856481310415
2021-04-20 22:11:00,32.29800335113781
2021-04-20 22:12:00,89.9795216606008
2021-04-20 22:13:00,42.07664835096881
2021-04-20 22:14:00,233.95845883350256
2021-04-20 22:15:00,130.35457302893155
2021-04-20 22:16:00,134.47295305035024
2021-04-20 22:17:00,85.25101745866628
2021-04-20 22:18:00,53.576115155637304
2021-04-20 22:19:00,9.008382864228347
2021-04-20 22:20:00,18.675346022980005
2021-04-20 22:21:00,123.73488178600026
2021-04-20 22:22:00,94.72513539318707
2021-04-20 22:23:00,85.18633352314554
2021-04-20 22:24:00,35.04439879375889
2021-04-20 22:25:00,3.3251597877967747
2021-04-20 22:26:00,1.9758396005244494
2021-04-20 22:27:00,4.199668324922791
2021-04-20 22:28:00,2.5985158949863845
2021-04-20 22:29:00,3.2531338016684233
2021-04-20 22:30:00,2.948856096120946
2021-04-20 22:31:00,4.8660344495380405
2021-04-20 22:32:00,2.5838015147941524
2021-04-20 22:33:00,3.0614372822029696
2021-04-20 22:34:00,6.031287835499593
2021-04-20 22:35:00,36.396527690722415
2021-04-20 22:36:00,12.081535201195488
2021-04-20 22:37:00,3.2957052866732046
2021-04-20 22:38:00,2.915105303507938
2021-04-20 22:39:00,4.072916774748766
2021-04-20 22:40:00,7.321655677490567
2021-04-20 22:41:00,2.8576015785033473
2021-04-20 22:42:00,2.5463381275528847
2021-04-20 22:43:00,3.383407696813784
2021-04-20 22:44:00,12.924003749340987
2021-04-20 22:45:00,8.873142062735647
2021-04-20 22:46:00,14.107342247212955
2021-04-20 22:47:00,9.311570279784519
2021-04-20 22:48:00,5.395284269901547
2021-04-20 22:49:00,11.899619545392826
2021-04-20 22:50:00,93.62299223519904
2021-04-20 22:51:00,98.35211021056112
2021-04-20 22:52:00,105.16578798853922
2021-04-20 22:53:00,139.73687778939438
2021-04-20 22:54:00,161.11556014105366
2021-04-20 22:55:00,214.02969319339738
2021-04-20 22:56:00,115.44085714094739
2021-04-20 22:57:00,98.2863488991741
2021-04-20 22:58:00,19.88667087461528
2021-04-20 22:59:00,94.54125159871838
2021-04-20 23:00:00,79.32063174171947
2021-04-20 23:01:00,93.72854694514551
2021-04-20 23:02:00,99.9232768544908
2021-04-20 23:03:00,195.81884840446887
2021-04-20 23:04:00,91.49064001518406
2021-04-20 23:05:00,122.83825919580383
2021-04-20 23:06:00,111.33924527724888
