Time,counts
2021-03-13 20:00:00,1.5991280770663878
2021-03-13 20:01:00,1.6831471815323913
2021-03-13 20:02:00,1.5578689455530708
2021-03-13 20:03:00,1.6215932558992852
2021-03-13 20:04:00,1.7907717942987647
2021-03-13 20:05:00,1.6930628397802372
2021-03-13 20:06:00,1.6760258028740973
2021-03-13 20:07:00,1.6075737539488677
2021-03-13 20:08:00,1.692288832381088
2021-03-13 20:09:00,1.84302038318773
2021-03-13 20:10:00,1.832775504441036
2021-03-13 20:11:00,1.506494184823647
2021-03-13 20:12:00,1.7209700606378595
2021-03-13 20:13:00,1.803915844283446
2021-03-13 20:14:00,1.8644097986022345
2021-03-13 20:15:00,1.592773415914775
2021-03-13 20:16:00,1.8637508230466242
2021-03-13 20:17:00,1.5629585067797456
2021-03-13 20:18:00,1.6673658163190332
2021-03-13 20:19:00,1.6547847162015403
2021-03-13 20:20:00,1.665875517438757
2021-03-13 20:21:00,1.6710560532513037
2021-03-13 20:22:00,1.718583470563629
2021-03-13 20:23:00,1.7325388168067775
2021-03-13 20:24:00,1.8329401540054144
2021-03-13 20:25:00,1.6584241050562876
2021-03-13 20:26:00,1.7557188854608667
2021-03-13 20:27:00,1.6983931908316687
2021-03-13 20:28:00,1.6406791067276887
2021-03-13 20:29:00,1.6305190898778648
2021-03-13 20:30:00,1.5659686050046286
2021-03-13 20:31:00,1.6814699161148279
2021-03-13 20:32:00,1.6515392924505732
2021-03-13 20:33:00,1.7291690053486841
2021-03-13 20:34:00,1.6616505654005047
2021-03-13 20:35:00,1.7216064975739156
2021-03-13 20:36:00,1.6531759393414966
2021-03-13 20:37:00,1.593587858324223
2021-03-13 20:38:00,1.7521223617610888
2021-03-13 20:39:00,1.7019370279016655
2021-03-13 20:40:00,1.6329871517562426
2021-03-13 20:41:00,1.661850196160965
2021-03-13 20:42:00,1.6039723595989088
2021-03-13 20:43:00,1.7377709941650759
2021-03-13 20:44:00,1.6434413940653796
2021-03-13 20:45:00,1.644839137207594
2021-03-13 20:46:00,1.5726930602422653
2021-03-13 20:47:00,1.7228740625832788
2021-03-13 20:48:00,1.5856580817323658
2021-03-13 20:49:00,1.6620774559939422
2021-03-13 20:50:00,1.7314806439763424
2021-03-13 20:51:00,1.7745181107544004
2021-03-13 20:52:00,1.7289465344129333
2021-03-13 20:53:00,1.7526263831702442
2021-03-13 20:54:00,1.650610359367726
2021-03-13 20:55:00,1.6687580110835938
2021-03-13 20:56:00,1.662851348515221
2021-03-13 20:57:00,1.7647986986317785
2021-03-13 20:58:00,1.6515711800714485
2021-03-13 20:59:00,1.5836064780944652
2021-03-13 21:00:00,1.5662006106622743
2021-03-13 21:01:00,1.7873613751207924
2021-03-13 21:02:00,1.7094071639026562
2021-03-13 21:03:00,1.638879101756861
2021-03-13 21:04:00,1.545971205197424
2021-03-13 21:05:00,1.5839380514640757
2021-03-13 21:06:00,1.6995314306036358
2021-03-13 21:07:00,1.6101599495244847
2021-03-13 21:08:00,1.7509607921812322
2021-03-13 21:09:00,1.6975509237709427
2021-03-13 21:10:00,1.717743984764575
2021-03-13 21:11:00,1.7149457748122559
2021-03-13 21:12:00,1.6563154487191822
2021-03-13 21:13:00,1.5900354795062928
2021-03-13 21:14:00,1.524389788397361
2021-03-13 21:15:00,1.8036589170791404
2021-03-13 21:16:00,1.679462694223153
2021-03-13 21:17:00,1.7971190007203
2021-03-13 21:18:00,1.6045022658075294
2021-03-13 21:19:00,1.7691118715493228
2021-03-13 21:20:00,1.6733047890244326
2021-03-13 21:21:00,1.6623217433165882
2021-03-13 21:22:00,1.7235892790903775
2021-03-13 21:23:00,1.7700548541273555
2021-03-13 21:24:00,1.7188814866770472
2021-03-13 21:25:00,1.780700342630304
2021-03-13 21:26:00,1.6232839561802377
2021-03-13 21:27:00,1.5347351246821799
2021-03-13 21:28:00,1.5892869138005519
2021-03-13 21:29:00,1.684867940786187
2021-03-13 21:30:00,1.5685066485186483
2021-03-13 21:31:00,1.657966233292071
