Time,counts
2021-03-21 20:00:00,120.94435580070456
2021-03-21 20:01:00,146.24408384911888
2021-03-21 20:02:00,177.15422542436232
2021-03-21 20:03:00,159.50788029255583
2021-03-21 20:04:00,185.86218039206102
2021-03-21 20:05:00,190.96965332184763
2021-03-21 20:06:00,71.04593141591891
2021-03-21 20:07:00,45.46459180082075
2021-03-21 20:08:00,28.03971369344536
2021-03-21 20:09:00,24.78345422218015
2021-03-21 20:10:00,1.5636892252384371
2021-03-21 20:11:00,22.67720110505692
2021-03-21 20:12:00,8.14403172531007
2021-03-21 20:13:00,4.372207285559514
2021-03-21 20:14:00,5.2526779731008215
2021-03-21 20:15:00,3.275349413906863
2021-03-21 20:16:00,7.212100439535433
2021-03-21 20:17:00,24.89857525935081
2021-03-21 20:18:00,44.21329675547329
2021-03-21 20:19:00,45.295709483181014
2021-03-21 20:20:00,20.44854704263854
2021-03-21 20:21:00,59.23038813158503
2021-03-21 20:22:00,39.20211292801332
2021-03-21 20:23:00,3.6855911532908268
2021-03-21 20:24:00,7.515305517220775
2021-03-21 20:25:00,3.4557749688409283
2021-03-21 20:26:00,2.813073412234775
2021-03-21 20:27:00,2.7212129385648662
2021-03-21 20:28:00,3.3026195896639923
2021-03-21 20:29:00,0.8254157548335538
2021-03-21 20:30:00,1.9365709117526546
2021-03-21 20:31:00,1.4659902821093829
2021-03-21 20:32:00,1.9400134106598745
2021-03-21 20:33:00,2.455008765983071
2021-03-21 20:34:00,12.069734762244071
2021-03-21 20:35:00,5.039730894096221
2021-03-21 20:36:00,2.8333407721441146
2021-03-21 20:37:00,2.180445761176726
2021-03-21 20:38:00,3.7355835052770088
2021-03-21 20:39:00,5.058631050718742
2021-03-21 20:40:00,7.64107146306678
2021-03-21 20:41:00,18.541095634166044
2021-03-21 20:42:00,3.308327743947745
2021-03-21 20:43:00,7.743625094961314
2021-03-21 20:44:00,2.2245827764901476
2021-03-21 20:45:00,6.097509076339456
2021-03-21 20:46:00,5.663397540594399
2021-03-21 20:47:00,2.321539992526329
2021-03-21 20:48:00,2.603447935784749
2021-03-21 20:49:00,2.3711350991942486
2021-03-21 20:50:00,21.93833839243527
2021-03-21 20:51:00,4.776280714839785
2021-03-21 20:52:00,27.128966923610097
2021-03-21 20:53:00,6.237839600757548
2021-03-21 20:54:00,2.7702392770161826
2021-03-21 20:55:00,2.3929271242013113
2021-03-21 20:56:00,3.1956612886551143
2021-03-21 20:57:00,10.242767289234035
2021-03-21 20:58:00,13.918575789378705
2021-03-21 20:59:00,10.730271110580007
2021-03-21 21:00:00,5.9108618942467
2021-03-21 21:01:00,21.020590635741726
2021-03-21 21:02:00,7.231595681884735
2021-03-21 21:03:00,4.258116271992603
2021-03-21 21:04:00,4.5274329449194886
2021-03-21 21:05:00,4.5261560711042055
2021-03-21 21:06:00,60.74401479753079
2021-03-21 21:07:00,143.35174239691648
2021-03-21 21:08:00,116.2882083042702
2021-03-21 21:09:00,69.61544395114261
2021-03-21 21:10:00,108.36939250106637
2021-03-21 21:11:00,103.01738821140506
2021-03-21 21:12:00,139.8856084303378
2021-03-21 21:13:00,138.31325988864398
2021-03-21 21:14:00,113.40853254712486
2021-03-21 21:15:00,38.61203445084983
2021-03-21 21:16:00,111.0788848626497
2021-03-21 21:17:00,154.90693093856456
2021-03-21 21:18:00,31.38414306247886
2021-03-21 21:19:00,42.02286360263661
2021-03-21 21:20:00,3.7813708589642197
2021-03-21 21:21:00,6.210107871245943
2021-03-21 21:22:00,97.34514028618212
2021-03-21 21:23:00,4.541351720546333
2021-03-21 21:24:00,8.170882975330183
2021-03-21 21:25:00,3.1055035942789977
2021-03-21 21:26:00,3.160511955691842
2021-03-21 21:27:00,4.818057279828923
2021-03-21 21:28:00,18.012750614065272
2021-03-21 21:29:00,4.406759478309858
2021-03-21 21:30:00,1.7805356334897922
2021-03-21 21:31:00,2.540144349553379
2021-03-21 21:32:00,2.8502202099806047
2021-03-21 21:33:00,2.8341549421178023
2021-03-21 21:34:00,14.162063237308953
2021-03-21 21:35:00,3.0300522015629032
